10240,1,0.0004181849999440601
102400,1,0.0007125000001906301
1048576,1,0.00998966599945561
10240,2,0.00014948100033507217
102400,2,0.0008934819998103194
1048576,2,0.018664203999833262
10240,1,0.0002701860003071488
102400,1,0.0010140739996131742
1048576,1,0.008134332999361504
10240,2,0.0001795369998944807
102400,2,0.0004663139998228871
1048576,2,0.01756644399938523
10240,1,0.00024131499958457425
102400,1,0.0006441479999921285
1048576,1,0.007816036999429343
10240,2,0.00015566599995509023
102400,2,0.0004431850002220017
1048576,2,0.017509240999970643
10240,1,0.00026298200009478023
102400,1,0.0006931289999556611
1048576,1,0.00785570399966673
10240,2,0.00015168499976425664
102400,2,0.00046138900052028475
1048576,2,0.01772822200018709
10240,1,0.00032072300018626265
102400,1,0.0006955179997021332
1048576,1,0.007983981000506901
10240,2,0.00014690700027131243
102400,2,0.000968334000390314
1048576,2,0.01861105599982693
10240,1,0.00031729600050312
102400,1,0.0006286289999479777
1048576,1,0.008220666999477544
10240,2,0.00015522200010309462
102400,2,0.000941389000217896
1048576,2,0.01769483299995045
10240,1,0.0002645740005391417
102400,1,0.0009810189994823304
1048576,1,0.008201722000194422
10240,2,0.00014907399963703938
102400,2,0.0009783699997569784
1048576,2,0.01879770399955305
10240,1,0.0002330919996893499
102400,1,0.0006787959991925163
1048576,1,0.013970037000035518
10240,2,0.0001477229998272378
102400,2,0.0009440740004720283
1048576,2,0.018015943999671435
10240,1,0.0002615550001792144
102400,1,0.0011074260000896174
1048576,1,0.013950147999821638
10240,2,0.00018605600052978843
102400,2,0.0004695000006904593
1048576,2,0.01864661099989462
10240,1,0.0002643140005602618
102400,1,0.000679462999869429
1048576,1,0.008940703999542166
10240,2,0.00015242599965858972
102400,2,0.00043557399931160035
1048576,2,0.018687499999941792
10240,1,0.00027072200009570224
102400,1,0.0005660550004904508
1048576,1,0.008763407000515144
10240,2,0.00018624099993758136
102400,2,0.0004600000002028537
1048576,2,0.019037963000300806
10240,1,0.00033040800008166116
102400,1,0.0006208149998201407
1048576,1,0.008882740999979433
10240,2,0.00014825900052528596
102400,2,0.00047070299933693605
1048576,2,0.018567518000054406
10240,1,0.00023770299958414398
102400,1,0.0006267029993978213
1048576,1,0.013371463000112271
10240,2,0.0001820739998947829
102400,2,0.00043412899958639173
1048576,2,0.018531666999479057
10240,1,0.0002836479998222785
102400,1,0.0006478699997387594
1048576,1,0.014439610999943397
10240,2,0.00014907399963703938
