291
152
238
147
171
239
560
254
232
276
150
254
276
240
243
238
256
254
252
266
174
245
572
166
244
253
257
248
236
254
241
552
258
234
575
267
160
238
225
240
239
243
244
231
255
154
239
251
251
228
155
555
176
237
258
243
257
259
259
237
264
173
558
260
236
593
264
235
253
239
263
264
263
243
241
237
243
148
242
152
545
264
243
262
241
370
251
272
277
278
236
501
357
260
269
172
249
249
248
168
